,0
12069, 944  
12070,2126
12071, 15  
12072,15
12073,Jharkhand
12074,45592
12075, 2177  
12076,148364
12077, 2865  
12078,1888
12079, 110  
12080,16
12081,Karnataka
12082,234502
12083, 20172  
12084,1055612
12085, 9058  
12086,14283
12087, 208  
12088,17
12089,Kerala
12090,198904
12091, 19593  
12092,1173202
12093, 7067  
12094,5080
12095, 25  
12096,18
12097,Ladakh
12098,1972
12099, 62  
12100,11129
12101, 209  
12102,136
12103, 1  
12104,19
12105,Lakshadweep
12106,1044
12107, 124  
12108,917
12109, 33  
12110,1
12111,  
12112,20
12113,Madhya Pradesh
12114,89363
12115, 1723  
12116,391299
12117, 11091  
12118,5041
12119, 104  
12120,21
12121,Maharashtra
12122,696298
12123, 2666  
12124,3468610
12125, 63818  
12126,63928
12127, 676  
12128,22
12129,Manipur
12130,705
12131, 115  
12132,29193
12133, 13  
12134,383
12135, 2  
12136,23
12137,Meghalaya
12138,1244
12139, 6  
12140,14384
12141, 148  
12142,158
12143, 1  
12144,24
12145,Mizoram
12146,712
12147, 68  
12148,4663
12149, 36  
12150,13
12151, 1  
12152,25
12153,Nagaland
12154,558
12155, 101  
12156,12350
12157, 12  
12158,95
12159, 1  
12160,26
12161,Odisha
12162,39893
12163, 3175  
12164,359467
12165, 3464  
12166,1981
12167, 8  
12168,27
12169,Puducherry
12170,6767
12171, 437  
12172,44767
12173, 453  
12174,737
12175, 9  
12176,28
12177,Punjab
12178,46565
12179, 2622  
12180,277189
12181, 2949  
12182,8356
12183, 92  
12184,29
12185,Rajasthan
12186,127616
12187, 10322  
12188,367485
12189, 4959  
12190,3527
12191, 74  
12192,30
12193,Sikkim
12194,798
12195, 105  
12196,6223
12197, 16  
12198,137
12199,  
12200,31
12201,Tamil Nadu
12202,100668
12203, 5620  
12204,952186
12205, 9142  
12206,13475
12207, 80  
12208,32
12209,Telengana
12210,62929
12211, 4781  
12212,330304
12213, 3307  
12214,1999
12215, 38  
12216,33
12217,Tripura
12218,727
12219, 82  
12220,33408
12221, 18  
12222,394
12223,  
12224,34
12225,Uttarakhand
12226,33330
12227, 3381  
12228,112001
12229, 1622  
12230,2102
12231, 81  
12232,35
12233,Uttar Pradesh
12234,288144
12235, 14491  
12236,752211
12237, 23231  
12238,10959
12239, 222  
12240,36
12241,West Bengal
12242,81375
12243, 6638  
12244,635802
12245, 7584  
12246,10884
12247, 59  
12248,Total#
12249, 2682751
12250, 129811  
12251,14085110
12252,  217113  
12253,192311
12254, 2767 
12255,*(Including foreign Nationals)
12256,**( more than 70% cases due to comorbidities )
12257,#States wise distribution is subject to further verification and reconciliation
12258,#Our figures are being reconciled with ICMR
12259,1
12260,Andaman and Nicobar Islands
12261,138
12262, 8  
12263,5410
12264, 52  
12265,66
12266, 1  
12267,2
12268,Andhra Pradesh
12269,81471
12270, 7240  
12271,931839
12272, 4421  
12273,7616
12274, 37  
12275,3
12276,Arunachal Pradesh
12277,550
12278, 97  
12279,16940
12280, 19  
12281,56
12282,  
12283,4
12284,Assam
12285,15545
12286, 1603  
12287,218958
12288, 619  
12289,1186
12290, 14  
12291,5
12292,Bihar
12293,81961
12294, 5541  
12295,306753
12296, 6741  
12297,2087
12298, 77  
12299,6
12300,Chandigarh
12301,4902
12302, 280  
12303,32608
12304, 428  
12305,433
12306, 3  
12307,7
12308,Chhattisgarh
12309,122963
12310, 516  
12311,509622
12312, 17029  
12313,7111
12314, 218  
12315,8
12316,Dadra and Nagar Haveli and Daman and Diu
12317,1904
12318, 119  
12319,4471
12320, 118  
12321,4
12322,  
12323,9
12324,Delhi
12325,93080
12326, 1051  
12327,897804
12328, 22695  
12329,13898
12330, 357  
12331,10
12332,Goa
12333,12078
12334, 1038  
12335,62113
12336, 485  
12337,993
12338, 17  
12339,11
12340,Gujarat
12341,107594
12342, 7466  
12343,367972
12344, 6479  
12345,6171
12346, 152  
12347,12
12348,Haryana
12349,69384
12350, 5327  
12351,340247
12352, 5104  
12353,3703
12354, 60  
12355,13
12356,Himachal Pradesh
12357,13411
12358, 1165  
12359,71423
12360, 884  
12361,1304
12362, 24  
12363,14
12364,Jammu and Kashmir
12365,18064
12366, 1071  
12367,138184
12368, 944  
12369,2126
12370, 15  
12371,15
12372,Jharkhand
12373,45592
12374, 2177  
12375,148364
12376, 2865  
12377,1888
12378, 110  
12379,16
12380,Karnataka
12381,234502
12382, 20172  
12383,1055612
12384, 9058  
12385,14283
12386, 208  
12387,17
12388,Kerala
12389,198904
12390, 19593  
12391,1173202
12392, 7067  
12393,5080
12394, 25  
12395,18
12396,Ladakh
12397,1972
12398, 62  
12399,11129
12400, 209  
12401,136
12402, 1  
12403,19
12404,Lakshadweep
12405,1044
12406, 124  
12407,917
12408, 33  
12409,1
12410,  
12411,20
12412,Madhya Pradesh
12413,89363
12414, 1723  
12415,391299
12416, 11091  
12417,5041
12418, 104  
12419,21
12420,Maharashtra
12421,696298
12422, 2666  
12423,3468610
12424, 63818  
12425,63928
12426, 676  
12427,22
12428,Manipur
12429,705
12430, 115  
12431,29193
12432, 13  
12433,383
12434, 2  
12435,23
12436,Meghalaya
12437,1244
12438, 6  
12439,14384
12440, 148  
12441,158
12442, 1  
12443,24
12444,Mizoram
12445,712
12446, 68  
12447,4663
12448, 36  
12449,13
12450, 1  
12451,25
12452,Nagaland
12453,558
12454, 101  
12455,12350
12456, 12  
12457,95
12458, 1  
12459,26
12460,Odisha
12461,39893
12462, 3175  
12463,359467
12464, 3464  
12465,1981
12466, 8  
12467,27
12468,Puducherry
12469,6767
12470, 437  
12471,44767
12472, 453  
12473,737
12474, 9  
12475,28
12476,Punjab
12477,46565
12478, 2622  
12479,277189
12480, 2949  
12481,8356
12482, 92  
12483,29
12484,Rajasthan
12485,127616
12486, 10322  
12487,367485
12488, 4959  
12489,3527
12490, 74  
12491,30
12492,Sikkim
12493,798
12494, 105  
12495,6223
12496, 16  
12497,137
12498,  
12499,31
12500,Tamil Nadu
12501,100668
12502, 5620  
12503,952186
12504, 9142  
12505,13475
12506, 80  
12507,32
12508,Telengana
12509,62929
12510, 4781  
12511,330304
12512, 3307  
12513,1999
12514, 38  
12515,33
12516,Tripura
12517,727
12518, 82  
12519,33408
12520, 18  
12521,394
12522,  
12523,34
12524,Uttarakhand
12525,33330
12526, 3381  
12527,112001
12528, 1622  
12529,2102
12530, 81  
12531,35
12532,Uttar Pradesh
12533,288144
12534, 14491  
12535,752211
12536, 23231  
12537,10959
12538, 222  
12539,36
12540,West Bengal
12541,81375
12542, 6638  
12543,635802
12544, 7584  
12545,10884
12546, 59  
12547,Total#
12548, 2682751
12549, 129811  
12550,14085110
12551,  217113  
12552,192311
12553, 2767 
12554,*(Including foreign Nationals)
12555,**( more than 70% cases due to comorbidities )
12556,#States wise distribution is subject to further verification and reconciliation
12557,#Our figures are being reconciled with ICMR
12558,1
12559,Andaman and Nicobar Islands
12560,138
12561, 8  
12562,5410
12563, 52  
12564,66
12565, 1  
12566,2
12567,Andhra Pradesh
12568,81471
12569, 7240  
12570,931839
12571, 4421  
12572,7616
12573, 37  
12574,3
12575,Arunachal Pradesh
12576,550
12577, 97  
12578,16940
12579, 19  
12580,56
12581,  
12582,4
12583,Assam
12584,15545
12585, 1603  
12586,218958
12587, 619  
12588,1186
12589, 14  
12590,5
12591,Bihar
12592,81961
12593, 5541  
12594,306753
12595, 6741  
12596,2087
12597, 77  
12598,6
12599,Chandigarh
12600,4902
12601, 280  
12602,32608
12603, 428  
12604,433
12605, 3  
12606,7
12607,Chhattisgarh
12608,122963
12609, 516  
12610,509622
12611, 17029  
12612,7111
12613, 218  
12614,8
12615,Dadra and Nagar Haveli and Daman and Diu
12616,1904
12617, 119  
12618,4471
12619, 118  
12620,4
12621,  
12622,9
12623,Delhi
12624,93080
12625, 1051  
12626,897804
12627, 22695  
12628,13898
12629, 357  
12630,10
12631,Goa
12632,12078
12633, 1038  
12634,62113
12635, 485  
12636,993
12637, 17  
12638,11
12639,Gujarat
12640,107594
12641, 7466  
12642,367972
12643, 6479  
12644,6171
12645, 152  
12646,12
12647,Haryana
12648,69384
12649, 5327  
12650,340247
12651, 5104  
12652,3703
12653, 60  
12654,13
12655,Himachal Pradesh
12656,13411
12657, 1165  
12658,71423
12659, 884  
12660,1304
12661, 24  
12662,14
12663,Jammu and Kashmir
12664,18064
12665, 1071  
12666,138184
12667, 944  
12668,2126
12669, 15  
12670,15
12671,Jharkhand
12672,45592
12673, 2177  
12674,148364
12675, 2865  
12676,1888
12677, 110  
12678,16
12679,Karnataka
12680,234502
12681, 20172  
12682,1055612
12683, 9058  
12684,14283
12685, 208  
12686,17
12687,Kerala
12688,198904
12689, 19593  
12690,1173202
12691, 7067  
12692,5080
12693, 25  
12694,18
12695,Ladakh
12696,1972
12697, 62  
12698,11129
12699, 209  
12700,136
12701, 1  
12702,19
12703,Lakshadweep
12704,1044
12705, 124  
12706,917
12707, 33  
12708,1
12709,  
12710,20
12711,Madhya Pradesh
12712,89363
12713, 1723  
12714,391299
12715, 11091  
12716,5041
12717, 104  
12718,21
12719,Maharashtra
12720,696298
12721, 2666  
12722,3468610
12723, 63818  
12724,63928
12725, 676  
12726,22
12727,Manipur
12728,705
12729, 115  
12730,29193
12731, 13  
12732,383
12733, 2  
12734,23
12735,Meghalaya
12736,1244
12737, 6  
12738,14384
12739, 148  
12740,158
12741, 1  
12742,24
12743,Mizoram
12744,712
12745, 68  
12746,4663
12747, 36  
12748,13
12749, 1  
12750,25
12751,Nagaland
12752,558
12753, 101  
12754,12350
12755, 12  
12756,95
12757, 1  
12758,26
12759,Odisha
12760,39893
12761, 3175  
12762,359467
12763, 3464  
12764,1981
12765, 8  
12766,27
12767,Puducherry
12768,6767
12769, 437  
12770,44767
12771, 453  
12772,737
12773, 9  
12774,28
12775,Punjab
12776,46565
12777, 2622  
12778,277189
12779, 2949  
12780,8356
12781, 92  
12782,29
12783,Rajasthan
12784,127616
12785, 10322  
12786,367485
12787, 4959  
12788,3527
12789, 74  
12790,30
12791,Sikkim
12792,798
12793, 105  
12794,6223
12795, 16  
12796,137
12797,  
12798,31
12799,Tamil Nadu
12800,100668
12801, 5620  
12802,952186
12803, 9142  
12804,13475
12805, 80  
12806,32
12807,Telengana
12808,62929
12809, 4781  
12810,330304
12811, 3307  
12812,1999
12813, 38  
12814,33
12815,Tripura
12816,727
12817, 82  
12818,33408
12819, 18  
12820,394
12821,  
12822,34
12823,Uttarakhand
12824,33330
12825, 3381  
12826,112001
12827, 1622  
12828,2102
12829, 81  
12830,35
12831,Uttar Pradesh
12832,288144
12833, 14491  
12834,752211
12835, 23231  
12836,10959
12837, 222  
12838,36
12839,West Bengal
12840,81375
12841, 6638  
12842,635802
12843, 7584  
12844,10884
12845, 59  
12846,Total#
12847, 2682751
12848, 129811  
12849,14085110
12850,  217113  
12851,192311
12852, 2767 
12853,*(Including foreign Nationals)
12854,**( more than 70% cases due to comorbidities )
12855,#States wise distribution is subject to further verification and reconciliation
12856,#Our figures are being reconciled with ICMR
12857,1
12858,Andaman and Nicobar Islands
12859,138
12860, 8  
12861,5410
12862, 52  
12863,66
12864, 1  
12865,2
12866,Andhra Pradesh
12867,81471
12868, 7240  
12869,931839
12870, 4421  
12871,7616
12872, 37  
12873,3
12874,Arunachal Pradesh
12875,550
12876, 97  
12877,16940
12878, 19  
12879,56
12880,  
12881,4
12882,Assam
12883,15545
12884, 1603  
12885,218958
12886, 619  
12887,1186
12888, 14  
12889,5
12890,Bihar
12891,81961
12892, 5541  
12893,306753
12894, 6741  
12895,2087
12896, 77  
12897,6
12898,Chandigarh
12899,4902
12900, 280  
12901,32608
12902, 428  
12903,433
12904, 3  
12905,7
12906,Chhattisgarh
12907,122963
12908, 516  
12909,509622
12910, 17029  
12911,7111
12912, 218  
12913,8
12914,Dadra and Nagar Haveli and Daman and Diu
12915,1904
12916, 119  
12917,4471
12918, 118  
12919,4
12920,  
12921,9
12922,Delhi
12923,93080
12924, 1051  
12925,897804
12926, 22695  
12927,13898
12928, 357  
12929,10
12930,Goa
12931,12078
12932, 1038  
12933,62113
12934, 485  
12935,993
12936, 17  
12937,11
12938,Gujarat
12939,107594
12940, 7466  
12941,367972
12942, 6479  
12943,6171
12944, 152  
12945,12
12946,Haryana
12947,69384
12948, 5327  
12949,340247
12950, 5104  
12951,3703
12952, 60  
12953,13
12954,Himachal Pradesh
12955,13411
12956, 1165  
12957,71423
12958, 884  
12959,1304
12960, 24  
12961,14
12962,Jammu and Kashmir
12963,18064
12964, 1071  
12965,138184
12966, 944  
12967,2126
12968, 15  
12969,15
12970,Jharkhand
12971,45592
12972, 2177  
12973,148364
12974, 2865  
12975,1888
12976, 110  
12977,16
12978,Karnataka
12979,234502
12980, 20172  
12981,1055612
12982, 9058  
12983,14283
12984, 208  
12985,17
12986,Kerala
12987,198904
12988, 19593  
12989,1173202
12990, 7067  
12991,5080
12992, 25  
12993,18
12994,Ladakh
12995,1972
12996, 62  
12997,11129
12998, 209  
12999,136
13000, 1  
13001,19
13002,Lakshadweep
13003,1044
13004, 124  
13005,917
13006, 33  
13007,1
13008,  
13009,20
13010,Madhya Pradesh
13011,89363
13012, 1723  
13013,391299
13014, 11091  
13015,5041
13016, 104  
13017,21
13018,Maharashtra
13019,696298
13020, 2666  
13021,3468610
13022, 63818  
13023,63928
13024, 676  
13025,22
13026,Manipur
13027,705
13028, 115  
13029,29193
13030, 13  
13031,383
13032, 2  
13033,23
13034,Meghalaya
13035,1244
13036, 6  
13037,14384
13038, 148  
13039,158
13040, 1  
13041,24
13042,Mizoram
13043,712
13044, 68  
13045,4663
13046, 36  
13047,13
13048, 1  
13049,25
13050,Nagaland
13051,558
13052, 101  
13053,12350
13054, 12  
13055,95
13056, 1  
13057,26
13058,Odisha
13059,39893
13060, 3175  
13061,359467
13062, 3464  
13063,1981
13064, 8  
13065,27
13066,Puducherry
13067,6767
13068, 437  
13069,44767
13070, 453  
13071,737
13072, 9  
13073,28
13074,Punjab
13075,46565
13076, 2622  
13077,277189
13078, 2949  
13079,8356
13080, 92  
13081,29
13082,Rajasthan
13083,127616
13084, 10322  
13085,367485
13086, 4959  
13087,3527
13088, 74  
13089,30
13090,Sikkim
13091,798
13092, 105  
13093,6223
13094, 16  
13095,137
13096,  
13097,31
13098,Tamil Nadu
13099,100668
13100, 5620  
13101,952186
13102, 9142  
13103,13475
13104, 80  
13105,32
13106,Telengana
13107,62929
13108, 4781  
13109,330304
13110, 3307  
13111,1999
13112, 38  
13113,33
13114,Tripura
13115,727
13116, 82  
13117,33408
13118, 18  
13119,394
13120,  
13121,34
13122,Uttarakhand
13123,33330
13124, 3381  
13125,112001
13126, 1622  
13127,2102
13128, 81  
13129,35
13130,Uttar Pradesh
13131,288144
13132, 14491  
13133,752211
13134, 23231  
13135,10959
13136, 222  
13137,36
13138,West Bengal
13139,81375
13140, 6638  
13141,635802
13142, 7584  
13143,10884
13144, 59  
13145,Total#
13146, 2682751
13147, 129811  
13148,14085110
13149,  217113  
13150,192311
13151, 2767 
13152,*(Including foreign Nationals)
13153,**( more than 70% cases due to comorbidities )
13154,#States wise distribution is subject to further verification and reconciliation
13155,#Our figures are being reconciled with ICMR
